"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","102 - STUARTS DRAFT ELEMENTARY","00","Local","0","0","702","1","702","1724","71","1795"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","103 - VERONA","00","Local","0","0","1281","0","1281","2705","79","2784"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","201 - CRIMORA","00","Local","0","0","1146","2","1146","2885","101","2986"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","202 - NEW HOPE","00","Local","0","0","886","0","886","1531","28","1559"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","203 - WEYERS CAVE","00","Local","0","0","1202","5","1202","2423","54","2477"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","301 - FORT DEFIANCE","00","Local","2","0","1990","5","1992","3760","78","3838"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","302 - NORTH RIVER","00","Local","0","0","505","1","505","953","19","972"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","303 - MOUNT SOLON","00","Local","0","0","674","2","674","1250","21","1271"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","304 - CHURCHVILLE FIRE STATION","00","Local","0","0","658","0","658","1124","46","1170"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","401 - BUFFALO GAP","00","Local","0","0","719","3","719","1279","26","1305"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","402 - CHURCHVILLE ELEMENTARY","00","Local","0","0","757","4","757","1229","30","1259"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","403 - CRAIGSVILLE","00","Local","0","0","469","0","469","1052","36","1088"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","404 - DEERFIELD","00","Local","0","0","264","0","264","446","23","469"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","405 - CEDAR GREEN","00","Local","0","0","917","0","917","1795","49","1844"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","501 - GREENVILLE","00","Local","0","0","1166","3","1166","2170","33","2203"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","502 - MIDDLEBROOK","00","Local","0","0","617","2","617","1071","15","1086"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","503 - SPOTTSWOOD","00","Local","0","0","588","1","588","1129","21","1150"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","504 - WHITE HILL","00","Local","0","0","465","6","465","2651","81","2732"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","504 - WHITE HILL","00","Local","0","0","718","0","718","2651","81","2732"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","601 - SHERANDO","00","Local","0","0","740","0","740","1613","40","1653"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","602 - RIDGEVIEW","00","Local","0","0","1776","13","1776","3683","101","3784"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","603 - LYNDHURST","00","Local","0","0","1191","4","1191","2382","58","2440"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","801 - DOOMS","00","Local","0","0","867","3","867","1802","48","1850"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","802 - FISHERSVILLE","00","Local","0","0","1641","8","1641","3092","70","3162"
"2019 November General","2019-11-05 00:00:00","AUGUSTA COUNTY","803 - WILSON","00","Local","0","0","1238","3","1238","2835","101","2936"
"2019 November General","2019-11-05 00:00:00","BATH COUNTY","##Central Absentee","00","Local","0","76","0","0","76","0","0","0"
"2019 November General","2019-11-05 00:00:00","BATH COUNTY","101 - WARM SPRINGS","00","Local","0","0","253","0","253","573","23","596"
"2019 November General","2019-11-05 00:00:00","BATH COUNTY","102 - MOUNTAIN GROVE","00","Local","0","0","56","0","56","95","4","99"
"2019 November General","2019-11-05 00:00:00","BATH COUNTY","201 - HOT SPRINGS","00","Local","0","0","212","0","212","515","22","537"
"2019 November General","2019-11-05 00:00:00","BATH COUNTY","301 - FAIRVIEW","00","Local","0","0","234","0","234","484","11","495"
"2019 November General","2019-11-05 00:00:00","BATH COUNTY","302 - BURNSVILLE","00","Local","0","0","62","0","62","150","5","155"
"2019 November General","2019-11-05 00:00:00","BATH COUNTY","401 - MILLBORO","00","Local","0","0","300","0","300","642","17","659"
"2019 November General","2019-11-05 00:00:00","BATH COUNTY","501 - HEALING SPRINGS","00","Local","0","0","323","0","323","607","13","620"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","76","0","0","76","0","0","0"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","238","0","0","238","0","0","0"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","276","0","0","276","0","0","0"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","313","0","0","313","0","0","0"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","751","0","0","751","0","0","0"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","827","0","0","827","0","0","0"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","101 - GOODVIEW ELEM SCHOOL","00","Local","1","0","793","6","794","2570","55","2625"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","102 - HARDY VOL FIRE CO","00","Local","1","0","337","0","338","1007","28","1035"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","103 - CHAMBLISSBURG BAPTIST CHURCH","00","Local","0","0","645","4","645","1852","47","1899"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","104 - STEWARTSVILLE RESCUE SQUAD","00","Local","0","0","527","2","527","1670","55","1725"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","201 - BEDFORD CHRISTIAN CHURCH","00","Local","1","0","437","1","438","962","39","1001"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","202 - STAUNTON RIVER HIGH SCHOOL","00","Local","0","0","549","0","549","1302","29","1331"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","203 - MONETA ELEM SCHOOL","00","Local","2","0","1051","4","1053","2623","71","2694"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","204 - Quaker BAPTIST CHURCH","00","Local","0","0","381","1","381","846","28","874"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","205 - SAUNDERS VOL FIRE CO","00","Local","0","0","840","1","840","1862","55","1917"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","301 - NEW LONDON ACADEMY","00","Local","1","0","1071","2","1072","2413","66","2479"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","302 - BEDFORD REGIONAL WATER AUTH","00","Local","1","0","813","0","814","1714","32","1746"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","303 - BETHESDA UNITED METHODIST CHURCH","00","Local","1","0","46","0","47","1031","26","1057"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","303 - BETHESDA UNITED METHODIST CHURCH","00","Local","1","0","464","3","465","1031","26","1057"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","304 - RIVERSIDE CHURCH","00","Local","0","0","441","2","441","1043","36","1079"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","305 - HUDDLESTON ELEM SCHOOL","00","Local","1","0","390","4","391","920","21","941"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","306 - FOREST FIRE STATION #2","00","Local","0","0","636","7","636","1410","34","1444"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","401 - FOREST ELEMENTARY SCHOOL","00","Local","0","0","1136","4","1136","2595","105","2700"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","402 - THOMAS JEFFERSON ELEM SCHOOL","00","Local","0","0","643","3","643","1598","80","1678"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","403 - KNIGHTS OF COLUMBUS BLDG","00","Local","0","0","1307","3","1307","3157","110","3267"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","404 - ST. PAUL BAPTIST CHURCH","00","Local","0","0","1011","3","1011","2167","43","2210"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","502 - BIG ISLAND ELEM SCHOOL","00","Local","0","0","283","1","283","664","17","681"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","503 - SEDALIA CENTER","00","Local","0","0","403","3","403","814","14","828"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","504 - SUCK SPRINGS BAPTIST CHURCH","00","Local","0","0","677","3","677","1200","25","1225"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","505 - BOONSBORO ELEMENTARY SCHOOL","00","Local","0","0","1085","11","1085","2217","67","2284"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","506 - BOONSBORO RURITAN CLUB","00","Local","0","0","1371","3","1371","3407","99","3506"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","601 - MONTVALE ELEM SCHOOL","00","Local","0","0","640","4","640","1657","42","1699"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","602 - SHADY GROVE FIRE DEPARTMENT","00","Local","0","0","647","1","647","1912","65","1977"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","603 - THAXTON BAPTIST CHURCH #1","00","Local","0","0","223","3","223","527","5","532"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","604 - BEDFORD WELCOME CENTER","00","Local","1","0","5","0","6","2702","78","2780"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","604 - BEDFORD WELCOME CENTER","00","Local","1","0","1100","16","1101","2702","78","2780"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","701 - GOODE VOL RESCUE SQUAD","00","Local","4","0","1144","3","1148","2401","42","2443"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","702 - LIBERTY HIGH SCHOOL","00","Local","1","0","713","5","714","1291","22","1313"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","703 - THAXTON BAPTIST CHURCH #2","00","Local","0","0","0","0","0","1031","14","1045"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","703 - THAXTON BAPTIST CHURCH #2","00","Local","0","0","524","0","524","1031","14","1045"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","704 - BEDFORD CENTRAL LIBRARY","00","Local","0","0","6","0","6","2961","93","3054"
"2019 November General","2019-11-05 00:00:00","BEDFORD COUNTY","704 - BEDFORD CENTRAL LIBRARY","00","Local","0","0","1223","11","1223","2961","93","3054"
"2019 November General","2019-11-05 00:00:00","BLAND COUNTY","##Central Absentee","00","Local","0","81","0","0","81","0","0","0"
"2019 November General","2019-11-05 00:00:00","BLAND COUNTY","101 - BASTIAN","00","Local","0","0","205","0","205","538","33","571"
"2019 November General","2019-11-05 00:00:00","BLAND COUNTY","102 - CERES","00","Local","0","0","249","0","249","566","29","595"
"2019 November General","2019-11-05 00:00:00","BLAND COUNTY","201 - DAVIS","00","Local","0","0","74","0","74","193","6","199"
"2019 November General","2019-11-05 00:00:00","BLAND COUNTY","202 - SEDDON","00","Local","0","0","464","0","464","1031","40","1071"
"2019 November General","2019-11-05 00:00:00","BLAND COUNTY","301 - HOLLYBROOK","00","Local","0","0","298","1","298","510","25","535"
"2019 November General","2019-11-05 00:00:00","BLAND COUNTY","302 - MECHANICSBURG","00","Local","0","0","139","0","139","259","7","266"
"2019 November General","2019-11-05 00:00:00","BLAND COUNTY","401 - ROCKY GAP","00","Local","0","0","402","0","402","1165","61","1226"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","##Central Absentee","00","Local","0","44","0","0","44","0","0","0"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","##Central Absentee","00","Local","0","353","0","0","353","0","0","0"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","##Central Absentee","00","Local","0","397","0","0","397","0","0","0"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","101 - DALEVILLE","00","Local","0","0","962","4","962","2552","66","2618"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","102 - GREENFIELD","00","Local","0","0","1089","5","1089","2651","41","2692"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","201 - BLUE RIDGE","00","Local","0","0","949","2","949","2466","64","2530"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","202 - RAINBOW FOREST","00","Local","0","0","987","2","987","2447","64","2511"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","301 - BUCHANAN","00","Local","0","0","906","3","906","2257","63","2320"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","302 - MILL CREEK","00","Local","0","0","890","2","890","2092","50","2142"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","403 - EAGLE ROCK","00","Local","0","0","644","1","644","1478","32","1510"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","406 - FINCASTLE","00","Local","0","0","1350","8","1350","3021","79","3100"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","501 - TROUTVILLE","00","Local","1","0","253","0","254","1655","46","1701"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","501 - TROUTVILLE","00","Local","1","0","380","4","381","1655","46","1701"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","502 - CLOVERDALE","00","Local","0","0","170","0","170","3180","75","3255"
"2019 November General","2019-11-05 00:00:00","BOTETOURT COUNTY","502 - CLOVERDALE","00","Local","0","0","1017","3","1017","3180","75","3255"
"2019 November General","2019-11-05 00:00:00","BRISTOL CITY","##Central Absentee","00","Local","0","92","0","2","92","0","0","0"
"2019 November General","2019-11-05 00:00:00","BRISTOL CITY","001 - FIRST WARD","00","Local","0","0","414","5","414","2042","104","2146"
"2019 November General","2019-11-05 00:00:00","BRISTOL CITY","002 - SECOND WARD","00","Local","0","0","702","0","702","2474","151","2625"
"2019 November General","2019-11-05 00:00:00","BRISTOL CITY","003 - THIRD WARD","00","Local","0","0","304","4","304","2089","145","2234"
"2019 November General","2019-11-05 00:00:00","BRISTOL CITY","004 - FOURTH WARD","00","Local","2","0","1068","6","1070","3802","149","3951"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","##Central Absentee","00","Local","0","0","158","0","158","0","0","0"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","##Central Absentee","00","Local","0","0","162","0","162","0","0","0"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","##Central Absentee","00","Local","0","0","355","0","355","0","0","0"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","101 - BRODNAX","00","Local","0","0","249","0","249","540","23","563"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","102 - ROCK STORE","00","Local","0","0","392","4","392","853","18","871"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","103 - TILLMAN","00","Local","0","0","39","0","39","909","30","939"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","103 - TILLMAN","00","Local","0","0","402","0","402","909","30","939"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","201 - DROMGOOLE","00","Local","0","0","150","1","150","280","9","289"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","202 - EDGERTON","00","Local","0","0","451","9","451","1020","30","1050"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","203 - FITZHUGH","00","Local","0","0","378","6","378","730","21","751"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","301 - ALBERTA","00","Local","0","0","120","3","120","233","5","238"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","302 - DANIELTOWN","00","Local","0","0","442","2","442","924","30","954"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","303 - ELMORE","00","Local","0","0","204","1","204","434","11","445"
"2019 November General","2019-11-05 00:00:00","BRUNSWICK COUNTY","304 - SEYMOUR","00","Local","0","0","204","6","204","433","9","442"
